year,state,electiondistrict,runoff,special,candidate,party,writein,candidatevotes,totalvotes
2010,North Carolina,NC7,NA,FALSE,Ilario Gregory Pantano,republican,FALSE,98328,212285
2010,North Carolina,NC8,NA,FALSE,Harold Johnson,republican,FALSE,73129,167442
2010,North Carolina,NC8,NA,FALSE,NA,NA,TRUE,439,167442
2010,North Carolina,NC8,NA,FALSE,Thomas Hill,libertarian,FALSE,5098,167442
2010,North Carolina,NC8,NA,FALSE,Larry Kissell,democrat,FALSE,88776,167442
2010,North Carolina,NC9,NA,FALSE,Jeff Doctor,democrat,FALSE,71450,230240
2010,North Carolina,NC9,NA,FALSE,Sue Wilkins Myrick,republican,FALSE,158790,230240
2010,North Carolina,NC10,NA,FALSE,Patrick T. McHenry,republican,FALSE,130813,183785
2010,North Carolina,NC10,NA,FALSE,Jeff Gregory,democrat,FALSE,52972,183785
2010,North Carolina,NC11,NA,FALSE,Heath Shuler,democrat,FALSE,131225,241471
2010,North Carolina,NC11,NA,FALSE,Jeff Miller,republican,FALSE,110246,241471
2010,North Carolina,NC12,NA,FALSE,Greg Dority,republican,FALSE,55315,162007
2010,North Carolina,NC12,NA,FALSE,Lon Cecil,libertarian,FALSE,3197,162007
2010,North Carolina,NC12,NA,FALSE,Melvin L. Watt,democrat,FALSE,103495,162007
2010,North Carolina,NC13,NA,FALSE,"William """"Bill"""" Randall",republican,FALSE,93099,209202
2010,North Carolina,NC13,NA,FALSE,Brad Miller,democrat,FALSE,116103,209202
2010,North Dakota,ND0,NA,FALSE,Earl Pomeroy,democrat,FALSE,106542,236344
2010,North Dakota,ND0,NA,FALSE,Rick Berg,republican,FALSE,129802,236344
2010,Ohio,OH1,NA,FALSE,Steve Chabot,republican,FALSE,103770,201518
2010,Ohio,OH1,NA,FALSE,Rich Stevenson,green,FALSE,2000,201518
2010,Ohio,OH1,NA,FALSE,Jim Berns,libertarian,FALSE,3076,201518
2010,Ohio,OH1,NA,FALSE,Steve Driehaus,democrat,FALSE,92672,201518
2010,Ohio,OH2,NA,FALSE,Jean Schmidt,republican,FALSE,139027,237845
2010,Ohio,OH2,NA,FALSE,NA,NA,TRUE,128,237845
2010,Ohio,OH2,NA,FALSE,Surya Yalamanchili,democrat,FALSE,82431,237845
2010,Ohio,OH2,NA,FALSE,Marc Johnston,libertarian,FALSE,16259,237845
2010,Ohio,OH3,NA,FALSE,Michael R. Turner,republican,FALSE,152629,224084
2010,Ohio,OH3,NA,FALSE,Joe Roberts,democrat,FALSE,71455,224084
2010,Ohio,OH4,NA,FALSE,Donald Charles Kissick,libertarian,FALSE,7708,204270
2010,Ohio,OH4,NA,FALSE,Doug Litt,democrat,FALSE,50533,204270
2010,Ohio,OH4,NA,FALSE,Jim Jordan,republican,FALSE,146029,204270
2010,Ohio,OH5,NA,FALSE,Robert E. Latta,republican,FALSE,140703,207453
2010,Ohio,OH5,NA,FALSE,Caleb Finkenbiner,democrat,FALSE,54919,207453
2010,Ohio,OH5,NA,FALSE,Brian L. Smith,libertarian,FALSE,11831,207453
2010,Ohio,OH6,NA,FALSE,Martin J. Elsass,libertarian,FALSE,4505,205575
2010,Ohio,OH6,NA,FALSE,Bill Johnson,republican,FALSE,103170,205575
2010,Ohio,OH6,NA,FALSE,Charles A. Wilson,democrat,FALSE,92823,205575
2010,Ohio,OH6,NA,FALSE,Richard E. Cadle,constitution,FALSE,5077,205575
2010,Ohio,OH7,NA,FALSE,Steve Austria,republican,FALSE,135721,218313
2010,Ohio,OH7,NA,FALSE,Bill Conner,democrat,FALSE,70400,218313
2010,Ohio,OH7,NA,FALSE,John D. Anderson,libertarian,FALSE,9381,218313
2010,Ohio,OH7,NA,FALSE,David W. Easton,constitution,FALSE,2811,218313
2010,Ohio,OH8,NA,FALSE,"James J. Condit, Jr.",constitution,FALSE,3701,217436
2010,Ohio,OH8,NA,FALSE,John A. Boehner,republican,FALSE,142731,217436
2010,Ohio,OH8,NA,FALSE,David A. Harlow,libertarian,FALSE,5121,217436
2010,Ohio,OH8,NA,FALSE,Justin A. Coussoule,democrat,FALSE,65883,217436
2010,Ohio,OH9,NA,FALSE,Marcy Kaptur,democrat,FALSE,121819,205242
2010,Ohio,OH9,NA,FALSE,Rich Iott,republican,FALSE,83423,205242
2010,Ohio,OH10,NA,FALSE,Peter J. Corrigan,republican,FALSE,83809,191026
2010,Ohio,OH10,NA,FALSE,Dennis J. Kucinich,democrat,FALSE,101343,191026
2010,Ohio,OH10,NA,FALSE,Jeff Goggins,libertarian,FALSE,5874,191026
2010,Ohio,OH11,NA,FALSE,Thomas Pekarek,republican,FALSE,28754,168447
2010,Ohio,OH11,NA,FALSE,Marcia L. Fudge,democrat,FALSE,139693,168447
2010,Ohio,OH12,NA,FALSE,Patrick J. Tiberi,republican,FALSE,150163,269180
2010,Ohio,OH12,NA,FALSE,Paula Brooks,democrat,FALSE,110307,269180
2010,Ohio,OH12,NA,FALSE,Travis M. Irvine,libertarian,FALSE,8710,269180
2010,Ohio,OH13,NA,FALSE,Rom Ganley,republican,FALSE,94367,213173
2010,Ohio,OH13,NA,FALSE,Betty Sutton,democrat,FALSE,118806,213173
2010,Ohio,OH14,NA,FALSE,John M. Jelenic,libertarian,FALSE,8383,230865
2010,Ohio,OH14,NA,FALSE,Bill O'Neill,democrat,FALSE,72604,230865
2010,Ohio,OH14,NA,FALSE,Steven C. LaTourette,republican,FALSE,149878,230865
2010,Ohio,OH15,NA,FALSE,David Ryon,constitution,FALSE,3887,220596
2010,Ohio,OH15,NA,FALSE,NA,NA,TRUE,45,220596
2010,Ohio,OH15,NA,FALSE,Steve Stivers,republican,FALSE,119471,220596
2010,Ohio,OH15,NA,FALSE,William J. Kammerer,libertarian,FALSE,6116,220596
2010,Ohio,OH15,NA,FALSE,Mary Jo Kilroy,democrat,FALSE,91077,220596
2010,Ohio,OH16,NA,FALSE,Jeffrey J. Blevins,libertarian,FALSE,14585,220137
2010,Ohio,OH16,NA,FALSE,NA,NA,TRUE,67,220137
2010,Ohio,OH16,NA,FALSE,John A. Boccieri,democrat,FALSE,90833,220137
2010,Ohio,OH16,NA,FALSE,Jim Renacci,republican,FALSE,114652,220137
2010,Ohio,OH17,NA,FALSE,Jim Graham,republican,FALSE,57352,190666
2010,Ohio,OH17,NA,FALSE,Tim Ryan,democrat,FALSE,102758,190666
2010,Ohio,OH17,NA,FALSE,"James A. Traficant, Jr.",independent,FALSE,30556,190666
2010,Ohio,OH18,NA,FALSE,NA,NA,TRUE,20,199448
2010,Ohio,OH18,NA,FALSE,Zachary T. Space,democrat,FALSE,80756,199448
2010,Ohio,OH18,NA,FALSE,Bob Gibbs,republican,FALSE,107426,199448
2010,Ohio,OH18,NA,FALSE,Lindsey Dean Sutton,constitution,FALSE,11246,199448
2010,Oklahoma,OK1,NA,FALSE,John Sullivan,republican,FALSE,151173,196829
2010,Oklahoma,OK1,NA,FALSE,Angelia O'Dell,independent,FALSE,45656,196829
2010,Oklahoma,OK2,NA,FALSE,Dan Boren,democrat,FALSE,108203,191429
2010,Oklahoma,OK2,NA,FALSE,Charles Thompson,republican,FALSE,83226,191429
2010,Oklahoma,OK3,NA,FALSE,Frank D. Lucas,republican,FALSE,161927,207616
2010,Oklahoma,OK3,NA,FALSE,Frankie Robbins,democrat,FALSE,45689,207616
2010,Oklahoma,OK4,NA,FALSE,Tom Cole,republican,FALSE,1,1
2010,Oklahoma,OK5,NA,FALSE,Clark Duffe,independent,FALSE,3067,197105
2010,Oklahoma,OK5,NA,FALSE,Dave White,independent,FALSE,2728,197105
2010,Oklahoma,OK5,NA,FALSE,Billy Coyle,democrat,FALSE,68074,197105
2010,Oklahoma,OK5,NA,FALSE,James Lankford,republican,FALSE,123236,197105
2010,Oregon,OR1,NA,FALSE,H. Joe Tabor,libertarian,FALSE,2492,292909
2010,Oregon,OR1,NA,FALSE,Chris Henry,pacific green,FALSE,2955,292909
2010,Oregon,OR1,NA,FALSE,David Wu,democrat,FALSE,160357,292909
2010,Oregon,OR1,NA,FALSE,Rob Cornilles,republican,FALSE,122858,292909
2010,Oregon,OR1,NA,FALSE,Other,,FALSE,392,292909
2010,Oregon,OR1,NA,FALSE,Don LaMunyon,constitution,FALSE,3855,292909
2010,Oregon,OR2,NA,FALSE,Joyce B. Segers,democrat,FALSE,72173,279037
2010,Oregon,OR2,NA,FALSE,Other,,FALSE,619,279037
2010,Oregon,OR2,NA,FALSE,Greg Walden,republican,FALSE,206245,279037
2010,Oregon,OR3,NA,FALSE,Jeff Lawrence,independent,FALSE,8380,275802
2010,Oregon,OR3,NA,FALSE,Other,,FALSE,407,275802
2010,Oregon,OR3,NA,FALSE,Michael Meo,pacific green,FALSE,6197,275802
2010,Oregon,OR3,NA,FALSE,Earl Blumenauer,democrat,FALSE,193104,275802
2010,Oregon,OR3,NA,FALSE,Delia Lopez,republican,FALSE,67714,275802
2010,Oregon,OR4,NA,FALSE,Other,,FALSE,544,298052
2010,Oregon,OR4,NA,FALSE,Peter A. DeFazio,democrat,FALSE,162416,298052
2010,Oregon,OR4,NA,FALSE,Mike Beilstein,pacific green,FALSE,5215,298052
2010,Oregon,OR4,NA,FALSE,Art Robinson,republican,FALSE,129877,298052
2010,Oregon,OR5,NA,FALSE,Kurt Schrader,democrat,FALSE,145319,283556
2010,Oregon,OR5,NA,FALSE,Chris Lugo,pacific green,FALSE,7557,283556
2010,Oregon,OR5,NA,FALSE,Scott Bruun,republican,FALSE,130313,283556
2010,Oregon,OR5,NA,FALSE,Other,,FALSE,367,283556
2010,Pennsylvania,PA1,NA,FALSE,Robert A. Brady,democrat,FALSE,149944,149944
2010,Pennsylvania,PA2,NA,FALSE,Rick Hellberg,republican,FALSE,21907,204707
2010,Pennsylvania,PA2,NA,FALSE,Chaka Fattah,democrat,FALSE,182800,204707
2010,Pennsylvania,PA3,NA,FALSE,Mike Kelly,republican,FALSE,111909,200833
2010,Pennsylvania,PA3,NA,FALSE,Kathleen A. Dahlkemper,democrat,FALSE,88924,200833
2010,Pennsylvania,PA4,NA,FALSE,Keith Rothfus,republican,FALSE,116958,237785
2010,Pennsylvania,PA4,NA,FALSE,Jason Altmire,democrat,FALSE,120827,237785
2010,Pennsylvania,PA5,NA,FALSE,Glenn Thompson,republican,FALSE,127427,185512
2010,Pennsylvania,PA5,NA,FALSE,Michael Pipe,democrat,FALSE,52375,185512
2010,Pennsylvania,PA5,NA,FALSE,Vernon L. Etzel,libertarian,FALSE,5710,185512
2010,Pennsylvania,PA6,NA,FALSE,Jim Gerlach,republican,FALSE,133770,234263
2010,Pennsylvania,PA6,NA,FALSE,Manan Trivedi,democrat,FALSE,100493,234263
2010,Pennsylvania,PA7,NA,FALSE,James D. Schneller,american congress party,FALSE,2708,250847
2010,Pennsylvania,PA7,NA,FALSE,Bryan Lentz,democrat,FALSE,110314,250847
2010,Pennsylvania,PA7,NA,FALSE,Patrick Meehan,republican,FALSE,137825,250847
2010,Pennsylvania,PA8,NA,FALSE,Michael G. Fitzpatrick,republican,FALSE,130759,244306
2010,Pennsylvania,PA8,NA,FALSE,Patrick J. Murphy,democrat,FALSE,113547,244306
2010,Pennsylvania,PA9,NA,FALSE,Tom Conners,democrat,FALSE,52322,194226
2010,Pennsylvania,PA9,NA,FALSE,Bill Shuster,republican,FALSE,141904,194226
2010,Pennsylvania,PA10,NA,FALSE,Christopher P. Carney,democrat,FALSE,89846,200445
2010,Pennsylvania,PA10,NA,FALSE,Thomas A. Marino,republican,FALSE,110599,200445
2010,Pennsylvania,PA11,NA,FALSE,Louis J. Barletta,republican,FALSE,102179,186797
2010,Pennsylvania,PA11,NA,FALSE,Paul E. Kanjorski,democrat,FALSE,84618,186797
2010,Pennsylvania,PA12,NA,FALSE,Mark S. Critz,democrat,FALSE,94056,185226
2010,Pennsylvania,PA12,NA,FALSE,Tim Burns,republican,FALSE,91170,185226
2010,Pennsylvania,PA13,NA,FALSE,Allyson Y. Schwartz,democrat,FALSE,118710,210697
2010,Pennsylvania,PA13,NA,FALSE,Carson Dee Adcock,republican,FALSE,91987,210697
2010,Pennsylvania,PA14,NA,FALSE,Melissa Haluszczak,republican,FALSE,49997,177470
2010,Pennsylvania,PA14,NA,FALSE,Michael F. Doyle,democrat,FALSE,122073,177470
2010,Pennsylvania,PA14,NA,FALSE,Ed Bortz,green,FALSE,5400,177470
2010,Pennsylvania,PA15,NA,FALSE,Jake Towne,towne for congress,FALSE,15248,204548
2010,Pennsylvania,PA15,NA,FALSE,Charles W. Dent,republican,FALSE,109534,204548
2010,Pennsylvania,PA15,NA,FALSE,John B. Callahan,democrat,FALSE,79766,204548
2010,Pennsylvania,PA16,NA,FALSE,Joseph R. Pitts,republican,FALSE,134113,205107
2010,Pennsylvania,PA16,NA,FALSE,Lois Herr,democrat,FALSE,70994,205107
2010,Pennsylvania,PA17,NA,FALSE,Dave Argall,republican,FALSE,95000,213486
2010,Pennsylvania,PA17,NA,FALSE,Tim Holden,democrat,FALSE,118486,213486
2010,Pennsylvania,PA18,NA,FALSE,Dan Connolly,democrat,FALSE,78558,240446
2010,Pennsylvania,PA18,NA,FALSE,Tim Murphy,republican,FALSE,161888,240446
2010,Pennsylvania,PA19,NA,FALSE,Joshua A. Monighan,independent,FALSE,10988,229756
2010,Pennsylvania,PA19,NA,FALSE,Ryan S. Sanders,democrat,FALSE,53549,229756
2010,Pennsylvania,PA19,NA,FALSE,Rodd Russell Platts,republican,FALSE,165219,229756
2010,Rhode Island,RI1,NA,FALSE,David N. Cicilline,democrat,FALSE,81269,160814
2010,Rhode Island,RI1,NA,FALSE,NA,NA,TRUE,245,160814
2010,Rhode Island,RI1,NA,FALSE,Gregory Raposa,independent,FALSE,1334,160814
2010,Rhode Island,RI1,NA,FALSE,John J. Loughlin II,republican,FALSE,71542,160814
2010,Rhode Island,RI1,NA,FALSE,Kenneth A. Capalbo,independent,FALSE,6424,160814
2010,Rhode Island,RI2,NA,FALSE,Mark S. Zaccaria,republican,FALSE,55409,174670
2010,Rhode Island,RI2,NA,FALSE,John O. Matson,independent,FALSE,14584,174670
2010,Rhode Island,RI2,NA,FALSE,James R. Langevin,democrat,FALSE,104442,174670
2010,Rhode Island,RI2,NA,FALSE,NA,NA,TRUE,235,174670
2010,South Carolina,SC1,NA,FALSE,NA,NA,TRUE,163,233695
2010,South Carolina,SC1,NA,FALSE,Robert Dobbs,green,FALSE,3369,233695
2010,South Carolina,SC1,NA,FALSE,Keith Blandford,libertarian,FALSE,2750,233695
2010,South Carolina,SC1,NA,FALSE,M. E. Mac McCullough,united citizens,FALSE,1013,233695
2010,South Carolina,SC1,NA,FALSE,Tim Scott,republican,FALSE,152755,233695
2010,South Carolina,SC1,NA,FALSE,Rob Groce,working families,FALSE,4148,233695
2010,South Carolina,SC1,NA,FALSE,Ben Frasier,democrat,FALSE,67008,233695
2010,South Carolina,SC1,NA,FALSE,Jimmy Wood,independence,FALSE,2489,233695
2010,South Carolina,SC2,NA,FALSE,Marc Beaman,constitution,FALSE,2856,259672
2010,South Carolina,SC2,NA,FALSE,Eddie McCain,libertarian,FALSE,4228,259672
2010,South Carolina,SC2,NA,FALSE,Joe Wilson,republican,FALSE,138861,259672
2010,South Carolina,SC2,NA,FALSE,Rob Miller,democrat,FALSE,113625,259672
2010,South Carolina,SC2,NA,FALSE,NA,NA,TRUE,102,259672
2010,South Carolina,SC3,NA,FALSE,John Dalen,constitution,FALSE,2682,202108
2010,South Carolina,SC3,NA,FALSE,Jane Ballard Dyer,working families,FALSE,6598,202108
2010,South Carolina,SC3,NA,FALSE,Jane Ballard Dyer,democrat,FALSE,66497,202108
2010,South Carolina,SC3,NA,FALSE,NA,NA,TRUE,96,202108
2010,South Carolina,SC3,NA,FALSE,Jeff Duncan,republican,FALSE,126235,202108
2010,South Carolina,SC4,NA,FALSE,Dave Edwards,constitution,FALSE,11059,216838
2010,South Carolina,SC4,NA,FALSE,Paul Corden,democrat,FALSE,62438,216838
2010,South Carolina,SC4,NA,FALSE,Rick Mahler,libertarian,FALSE,3010,216838
2010,South Carolina,SC4,NA,FALSE,Trey Gowdy,republican,FALSE,137586,216838
2010,South Carolina,SC4,NA,FALSE,NA,NA,TRUE,181,216838
2010,South Carolina,SC4,NA,FALSE,C. Faye Walters,green,FALSE,2564,216838
2010,South Carolina,SC5,NA,FALSE,"John M. Spratt, Jr.",democrat,FALSE,102296,228286
2010,South Carolina,SC5,NA,FALSE,Mick Mulvaney,republican,FALSE,125834,228286
2010,South Carolina,SC5,NA,FALSE,NA,NA,TRUE,156,228286
2010,South Carolina,SC6,NA,FALSE,Jim Pratt,republican,FALSE,72661,199590
2010,South Carolina,SC6,NA,FALSE,Nammu Y. Muhammad,green,FALSE,1389,199590
2010,South Carolina,SC6,NA,FALSE,James E. Clyburn,democrat,FALSE,125459,199590
2010,South Carolina,SC6,NA,FALSE,NA,NA,TRUE,81,199590
2010,South Dakota,SD0,NA,FALSE,Stephanie Herseth Sandlin,democrat,FALSE,146589,319426
2010,South Dakota,SD0,NA,FALSE,B. Thomas Marking,independent,FALSE,19134,319426
2010,South Dakota,SD0,NA,FALSE,Kristi Noem,republican,FALSE,153703,319426
2010,Tennessee,TN1,NA,FALSE,Kermit E. Steck,independent,FALSE,3110,152161
2010,Tennessee,TN1,NA,FALSE,David P. Roe,republican,FALSE,123006,152161
2010,Tennessee,TN1,NA,FALSE,Michael Edward Clark,democrat,FALSE,26045,152161
2010,Tennessee,TN2,NA,FALSE,Joseph R. Leinweber,independent,FALSE,2497,173380
2010,Tennessee,TN2,NA,FALSE,Dave Hancock,democrat,FALSE,25400,173380
2010,Tennessee,TN2,NA,FALSE,H. James Headings,independent,FALSE,509,173380
2010,Tennessee,TN2,NA,FALSE,"D. H. """"Andy"""" Andrew",independent,FALSE,1993,173380
2010,Tennessee,TN2,NA,FALSE,Greg Samples,independent,FALSE,1185,173380
2010,Tennessee,TN2,NA,FALSE,"John J. Duncan, Jr.",republican,FALSE,141796,173380
2010,Tennessee,TN3,NA,FALSE,Robert Humphries,independent,FALSE,380,162056
2010,Tennessee,TN3,NA,FALSE,Mark DeVol,independent,FALSE,5773,162056
2010,Tennessee,TN3,NA,FALSE,Gregory C. Goodwin,independent,FALSE,380,162056
2010,Tennessee,TN3,NA,FALSE,Mo Kiah,independent,FALSE,216,162056
2010,Tennessee,TN3,NA,FALSE,Savas T. Kyriakidis,independent,FALSE,17077,162056
2010,Tennessee,TN3,NA,FALSE,Don Barkman,independent,FALSE,811,162056
2010,Tennessee,TN3,NA,FALSE,John Wolfe,democrat,FALSE,45387,162056
2010,Tennessee,TN3,NA,FALSE,Chuck Fleischmann,republican,FALSE,92032,162056
2010,Tennessee,TN4,NA,FALSE,Paul H. Curtis,independent,FALSE,3178,182191
2010,Tennessee,TN4,NA,FALSE,Gerald York,independent,FALSE,2159,182191
2010,Tennessee,TN4,NA,FALSE,Scott DesJarlais,republican,FALSE,103969,182191
2010,Tennessee,TN4,NA,FALSE,Lincoln Davis,democrat,FALSE,70254,182191
2010,Tennessee,TN4,NA,FALSE,Richard S. Johnson,independent,FALSE,917,182191
2010,Tennessee,TN4,NA,FALSE,James Gray,independent,FALSE,1714,182191
2010,Tennessee,TN5,NA,FALSE,Jackie Miller,independent,FALSE,444,176362
2010,Tennessee,TN5,NA,FALSE,James G. Whitfield II,independent,FALSE,333,176362
2010,Tennessee,TN5,NA,FALSE,"John """"Big John"""" Smith",independent,FALSE,533,176362
2010,Tennessee,TN5,NA,FALSE,Clark Taylor,independent,FALSE,156,176362
2010,Tennessee,TN5,NA,FALSE,Jim Cooper,democrat,FALSE,99162,176362
2010,Tennessee,TN5,NA,FALSE,David Hall,republican,FALSE,74204,176362
2010,Tennessee,TN5,NA,FALSE,Joe D. Moore,independent,FALSE,159,176362
2010,Tennessee,TN5,NA,FALSE,Bill Crook,independent,FALSE,391,176362
2010,Tennessee,TN5,NA,FALSE,John P. Miglietta,independent,FALSE,396,176362
2010,Tennessee,TN5,NA,FALSE,Stephen W. Collings,independent,FALSE,584,176362
2010,Tennessee,TN6,NA,FALSE,Brandon E. Gore,independent,FALSE,1103,191084
2010,Tennessee,TN6,NA,FALSE,Diane Black,republican,FALSE,128517,191084
2010,Tennessee,TN6,NA,FALSE,David Purcell,independent,FALSE,1296,191084
2010,Tennessee,TN6,NA,FALSE,Stephen R. Sprague,independent,FALSE,596,191084
2010,Tennessee,TN6,NA,FALSE,Tommy N. Hay,independent,FALSE,1270,191084
2010,Tennessee,TN6,NA,FALSE,Jim Boyd,independent,FALSE,2157,191084
2010,Tennessee,TN6,NA,FALSE,Brett Carter,democrat,FALSE,56145,191084
2010,Tennessee,TN7,NA,FALSE,Marsha Blackburn,republican,FALSE,158916,219583
2010,Tennessee,TN7,NA,FALSE,"J. W. """"Bill"""" Stone",independent,FALSE,6320,219583
2010,Tennessee,TN7,NA,FALSE,Greg Rabidoux,democrat,FALSE,54347,219583
2010,Tennessee,TN8,NA,FALSE,Donn Janes,independent,FALSE,2440,167405
2010,Tennessee,TN8,NA,FALSE,Stephen Lee Fincher,republican,FALSE,98759,167405
2010,Tennessee,TN8,NA,FALSE,Mark J. Rawles,independent,FALSE,1237,167405
2010,Tennessee,TN8,NA,FALSE,Roy Herron,democrat,FALSE,64960,167405
2010,Tennessee,TN8,NA,FALSE,NA,NA,TRUE,9,167405
2010,Tennessee,TN9,NA,FALSE,Charlotte Bergmann,republican,FALSE,33879,134907
2010,Tennessee,TN9,NA,FALSE,Steve Cohen,democrat,FALSE,99827,134907
2010,Tennessee,TN9,NA,FALSE,Sandra Sullivan,independent,FALSE,673,134907
2010,Tennessee,TN9,NA,FALSE,Perry Steele,independent,FALSE,528,134907
2010,Texas,TX1,NA,FALSE,Louie Gohmert,republican,FALSE,129398,144209
2010,Texas,TX1,NA,FALSE,Charles F. Parkes III,libertarian,FALSE,14811,144209
2010,Texas,TX2,NA,FALSE,David W. Smith,libertarian,FALSE,16711,146731
2010,Texas,TX2,NA,FALSE,Ted Poe,republican,FALSE,130020,146731
2010,Texas,TX3,NA,FALSE,NA,NA,TRUE,22,152652
2010,Texas,TX3,NA,FALSE,Sam Johnson,republican,FALSE,101180,152652
2010,Texas,TX3,NA,FALSE,John Lingenfelder,democrat,FALSE,47848,152652
2010,Texas,TX3,NA,FALSE,Christopher J. Claytor,libertarian,FALSE,3602,152652
2010,Texas,TX4,NA,FALSE,Jim D. Prindle,libertarian,FALSE,4729,186286
2010,Texas,TX4,NA,FALSE,VaLinda Hathcox,democrat,FALSE,40975,186286
2010,Texas,TX4,NA,FALSE,Ralph M. Hall,republican,FALSE,136338,186286
2010,Texas,TX4,NA,FALSE,Shane Shepard,independent,FALSE,4244,186286
2010,Texas,TX5,NA,FALSE,Tom Berry,democrat,FALSE,41649,151349
2010,Texas,TX5,NA,FALSE,Jeb Hensarling,republican,FALSE,106742,151349
2010,Texas,TX5,NA,FALSE,Ken Ashby,libertarian,FALSE,2958,151349
2010,Texas,TX6,NA,FALSE,David E. Cozad,democrat,FALSE,50717,162557
2010,Texas,TX6,NA,FALSE,Byron Severns,libertarian,FALSE,4700,162557
2010,Texas,TX6,NA,FALSE,Joe Barton,republican,FALSE,107140,162557
2010,Texas,TX7,NA,FALSE,Lissa Squiers,,TRUE,1019,176378
2010,Texas,TX7,NA,FALSE,John Abney Culberson,republican,FALSE,143655,176378
2010,Texas,TX7,NA,FALSE,Bob Townsend,libertarian,FALSE,31704,176378
2010,Texas,TX8,NA,FALSE,Bruce West,libertarian,FALSE,4988,201099
2010,Texas,TX8,NA,FALSE,Kevin Brady,republican,FALSE,161417,201099
2010,Texas,TX8,NA,FALSE,Kent Hargett,democrat,FALSE,34694,201099
2010,Texas,TX9,NA,FALSE,Michael W. Hope,libertarian,FALSE,1459,105767
2010,Texas,TX9,NA,FALSE,Al Green,democrat,FALSE,80107,105767
2010,Texas,TX9,NA,FALSE,Steve Mueller,republican,FALSE,24201,105767
2010,Texas,TX10,NA,FALSE,Ted Ankrum,democrat,FALSE,74086,224171
2010,Texas,TX10,NA,FALSE,Michael T. McCaul,republican,FALSE,144980,224171
2010,Texas,TX10,NA,FALSE,"Jeremiah """"J. P."""" Perkins",libertarian,FALSE,5105,224171
2010,Texas,TX11,NA,FALSE,James A. Powell,libertarian,FALSE,4321,155340
2010,Texas,TX11,NA,FALSE,K. Michael Conaway,republican,FALSE,125581,155340
2010,Texas,TX11,NA,FALSE,James Quillian,democrat,FALSE,23989,155340
2010,Texas,TX11,NA,FALSE,Jim Howe,green,FALSE,1449,155340
2010,Texas,TX12,NA,FALSE,Matthew Solodow,libertarian,FALSE,4601,152917
2010,Texas,TX12,NA,FALSE,Kay Granger,republican,FALSE,109882,152917
2010,Texas,TX12,NA,FALSE,Tracey Smith,democrat,FALSE,38434,152917
2010,Texas,TX13,NA,FALSE,Mac Thornberry,republican,FALSE,113201,130043
2010,Texas,TX13,NA,FALSE,Keith Dyer,independent,FALSE,11192,130043
2010,Texas,TX13,NA,FALSE,John T. Burwell,libertarian,FALSE,5650,130043
2010,Texas,TX14,NA,FALSE,Robert Pruett,democrat,FALSE,44431,185054
2010,Texas,TX14,NA,FALSE,Ron Paul,republican,FALSE,140623,185054
2010,Texas,TX15,NA,FALSE,Aaron I. Cohn,libertarian,FALSE,2570,96080
2010,Texas,TX15,NA,FALSE,Ruben Hinojosa,democrat,FALSE,53546,96080
2010,Texas,TX15,NA,FALSE,Eddie Zamora,republican,FALSE,39964,96080
2010,Texas,TX16,NA,FALSE,Bill Collins,libertarian,FALSE,4319,84892
2010,Texas,TX16,NA,FALSE,Silvestre Reyes,democrat,FALSE,49301,84892
2010,Texas,TX16,NA,FALSE,NA,NA,TRUE,221,84892
2010,Texas,TX16,NA,FALSE,Tim Besco,republican,FALSE,31051,84892
2010,Texas,TX17,NA,FALSE,Richard B. Kelly,libertarian,FALSE,2808,172642
2010,Texas,TX17,NA,FALSE,Chet Edwards,democrat,FALSE,63138,172642
2010,Texas,TX17,NA,FALSE,Bill Flores,republican,FALSE,106696,172642
2010,Texas,TX18,NA,FALSE,Sheila Jackson Lee,democrat,FALSE,85108,121321
2010,Texas,TX18,NA,FALSE,John Faulk,republican,FALSE,33067,121321
2010,Texas,TX18,NA,FALSE,Mike Taylor,libertarian,FALSE,3118,121321
2010,Texas,TX18,NA,FALSE,NA,NA,TRUE,28,121321
2010,Texas,TX19,NA,FALSE,"Richard """"Chip"""" Peterson",libertarian,FALSE,4315,136358
2010,Texas,TX19,NA,FALSE,Randy Neugebauer,republican,FALSE,106059,136358
2010,Texas,TX19,NA,FALSE,Andy Wilson,democrat,FALSE,25984,136358
2010,Texas,TX20,NA,FALSE,Clayton Trotter,republican,FALSE,31757,92185
2010,Texas,TX20,NA,FALSE,Charles A. Gonzalez,democrat,FALSE,58645,92185
2010,Texas,TX20,NA,FALSE,"Michael """"Commander"""" Idrogo",libertarian,FALSE,1783,92185
2010,Texas,TX21,NA,FALSE,Lainey Melnick,democrat,FALSE,65927,236545
2010,Texas,TX21,NA,FALSE,Lamar Smith,republican,FALSE,162924,236545
2010,Texas,TX21,NA,FALSE,James Arthur Strohm,libertarian,FALSE,7694,236545
2010,Texas,TX22,NA,FALSE,Pete Olson,republican,FALSE,140537,208223
2010,Texas,TX22,NA,FALSE,Kesha Rogers,democrat,FALSE,62082,208223
2010,Texas,TX22,NA,FALSE,Steven Susman,libertarian,FALSE,5538,208223
2010,Texas,TX22,NA,FALSE,NA,NA,TRUE,66,208223
2010,Texas,TX23,NA,FALSE,Craig T. Stephens,independent,FALSE,5432,151534
2010,Texas,TX23,NA,FALSE,Ed Scharf,green,FALSE,1419,151534
2010,Texas,TX23,NA,FALSE,Ciro D. Rodriguez,democrat,FALSE,67348,151534
