GEOID2,GEOID,GEO_display-label,HD01_VD01,HD02_VD01
1500000US250173613004,250173613004,"Block Group 4, Census Tract 3613, Middlesex County, Massachusetts",1522,339
1500000US250173613005,250173613005,"Block Group 5, Census Tract 3613, Middlesex County, Massachusetts",832,252
1500000US250173621001,250173621001,"Block Group 1, Census Tract 3621, Middlesex County, Massachusetts",2436,239
1500000US250173621002,250173621002,"Block Group 2, Census Tract 3621, Middlesex County, Massachusetts",2724,234
1500000US250173631021,250173631021,"Block Group 1, Census Tract 3631.02, Middlesex County, Massachusetts",1477,376
1500000US250173631022,250173631022,"Block Group 2, Census Tract 3631.02, Middlesex County, Massachusetts",2377,412
1500000US250173631023,250173631023,"Block Group 3, Census Tract 3631.02, Middlesex County, Massachusetts",2805,446
1500000US250173631031,250173631031,"Block Group 1, Census Tract 3631.03, Middlesex County, Massachusetts",2409,293
1500000US250173631032,250173631032,"Block Group 2, Census Tract 3631.03, Middlesex County, Massachusetts",1123,131
1500000US250173631041,250173631041,"Block Group 1, Census Tract 3631.04, Middlesex County, Massachusetts",2803,432
1500000US250173631042,250173631042,"Block Group 2, Census Tract 3631.04, Middlesex County, Massachusetts",976,201
1500000US250173631043,250173631043,"Block Group 3, Census Tract 3631.04, Middlesex County, Massachusetts",2061,287
1500000US250173631044,250173631044,"Block Group 4, Census Tract 3631.04, Middlesex County, Massachusetts",346,136
1500000US250173632011,250173632011,"Block Group 1, Census Tract 3632.01, Middlesex County, Massachusetts",1190,161
1500000US250173632012,250173632012,"Block Group 2, Census Tract 3632.01, Middlesex County, Massachusetts",1325,194
1500000US250173632013,250173632013,"Block Group 3, Census Tract 3632.01, Middlesex County, Massachusetts",863,150
1500000US250173632021,250173632021,"Block Group 1, Census Tract 3632.02, Middlesex County, Massachusetts",920,184
1500000US250173632022,250173632022,"Block Group 2, Census Tract 3632.02, Middlesex County, Massachusetts",1155,183
1500000US250173632023,250173632023,"Block Group 3, Census Tract 3632.02, Middlesex County, Massachusetts",1625,189
1500000US250173641011,250173641011,"Block Group 1, Census Tract 3641.01, Middlesex County, Massachusetts",2105,400
1500000US250173641012,250173641012,"Block Group 2, Census Tract 3641.01, Middlesex County, Massachusetts",1432,368
1500000US250173641013,250173641013,"Block Group 3, Census Tract 3641.01, Middlesex County, Massachusetts",1988,359
1500000US250173641021,250173641021,"Block Group 1, Census Tract 3641.02, Middlesex County, Massachusetts",1930,442
1500000US250173641022,250173641022,"Block Group 2, Census Tract 3641.02, Middlesex County, Massachusetts",1306,349
1500000US250173641023,250173641023,"Block Group 3, Census Tract 3641.02, Middlesex County, Massachusetts",622,200
1500000US250173641024,250173641024,"Block Group 4, Census Tract 3641.02, Middlesex County, Massachusetts",1177,297
1500000US250173651001,250173651001,"Block Group 1, Census Tract 3651, Middlesex County, Massachusetts",1649,413
1500000US250173651002,250173651002,"Block Group 2, Census Tract 3651, Middlesex County, Massachusetts",1825,264
1500000US250173651003,250173651003,"Block Group 3, Census Tract 3651, Middlesex County, Massachusetts",2931,388
1500000US250173651004,250173651004,"Block Group 4, Census Tract 3651, Middlesex County, Massachusetts",1572,396
1500000US250173652011,250173652011,"Block Group 1, Census Tract 3652.01, Middlesex County, Massachusetts",2182,260
1500000US250173652012,250173652012,"Block Group 2, Census Tract 3652.01, Middlesex County, Massachusetts",1231,163
1500000US250173652013,250173652013,"Block Group 3, Census Tract 3652.01, Middlesex County, Massachusetts",1239,177
1500000US250173652014,250173652014,"Block Group 4, Census Tract 3652.01, Middlesex County, Massachusetts",1298,195
1500000US250173652021,250173652021,"Block Group 1, Census Tract 3652.02, Middlesex County, Massachusetts",2194,236
1500000US250173652022,250173652022,"Block Group 2, Census Tract 3652.02, Middlesex County, Massachusetts",1153,184
1500000US250173652023,250173652023,"Block Group 3, Census Tract 3652.02, Middlesex County, Massachusetts",1423,272
1500000US250173661001,250173661001,"Block Group 1, Census Tract 3661, Middlesex County, Massachusetts",728,172
1500000US250173661002,250173661002,"Block Group 2, Census Tract 3661, Middlesex County, Massachusetts",1379,199
1500000US250173661003,250173661003,"Block Group 3, Census Tract 3661, Middlesex County, Massachusetts",816,185
1500000US250173661004,250173661004,"Block Group 4, Census Tract 3661, Middlesex County, Massachusetts",980,197
1500000US250173661005,250173661005,"Block Group 5, Census Tract 3661, Middlesex County, Massachusetts",916,177
1500000US250173662011,250173662011,"Block Group 1, Census Tract 3662.01, Middlesex County, Massachusetts",2699,242
1500000US250173662012,250173662012,"Block Group 2, Census Tract 3662.01, Middlesex County, Massachusetts",942,181
1500000US250173662021,250173662021,"Block Group 1, Census Tract 3662.02, Middlesex County, Massachusetts",2000,244
1500000US250173662022,250173662022,"Block Group 2, Census Tract 3662.02, Middlesex County, Massachusetts",2073,217
1500000US250173662023,250173662023,"Block Group 3, Census Tract 3662.02, Middlesex County, Massachusetts",1167,207
1500000US250173671001,250173671001,"Block Group 1, Census Tract 3671, Middlesex County, Massachusetts",1158,344
1500000US250173671002,250173671002,"Block Group 2, Census Tract 3671, Middlesex County, Massachusetts",1125,236
1500000US250173671003,250173671003,"Block Group 3, Census Tract 3671, Middlesex County, Massachusetts",812,215
1500000US250173671004,250173671004,"Block Group 4, Census Tract 3671, Middlesex County, Massachusetts",1173,323
1500000US250173672001,250173672001,"Block Group 1, Census Tract 3672, Middlesex County, Massachusetts",955,325
1500000US250173672002,250173672002,"Block Group 2, Census Tract 3672, Middlesex County, Massachusetts",1074,268
1500000US250173672003,250173672003,"Block Group 3, Census Tract 3672, Middlesex County, Massachusetts",2137,344
1500000US250173672004,250173672004,"Block Group 4, Census Tract 3672, Middlesex County, Massachusetts",923,265
1500000US250173672005,250173672005,"Block Group 5, Census Tract 3672, Middlesex County, Massachusetts",809,213
1500000US250173672006,250173672006,"Block Group 6, Census Tract 3672, Middlesex County, Massachusetts",1062,359
1500000US250173672007,250173672007,"Block Group 7, Census Tract 3672, Middlesex County, Massachusetts",799,338
1500000US250173681011,250173681011,"Block Group 1, Census Tract 3681.01, Middlesex County, Massachusetts",950,306
1500000US250173681012,250173681012,"Block Group 2, Census Tract 3681.01, Middlesex County, Massachusetts",2797,473
1500000US250173681013,250173681013,"Block Group 3, Census Tract 3681.01, Middlesex County, Massachusetts",1866,490
1500000US250173681014,250173681014,"Block Group 4, Census Tract 3681.01, Middlesex County, Massachusetts",815,179
1500000US250173681021,250173681021,"Block Group 1, Census Tract 3681.02, Middlesex County, Massachusetts",2158,309
1500000US250173681022,250173681022,"Block Group 2, Census Tract 3681.02, Middlesex County, Massachusetts",1593,258
1500000US250173682001,250173682001,"Block Group 1, Census Tract 3682, Middlesex County, Massachusetts",1939,411
1500000US250173682002,250173682002,"Block Group 2, Census Tract 3682, Middlesex County, Massachusetts",599,130
1500000US250173682003,250173682003,"Block Group 3, Census Tract 3682, Middlesex County, Massachusetts",565,141
1500000US250173682004,250173682004,"Block Group 4, Census Tract 3682, Middlesex County, Massachusetts",1343,241
1500000US250173683001,250173683001,"Block Group 1, Census Tract 3683, Middlesex County, Massachusetts",1345,401
1500000US250173683002,250173683002,"Block Group 2, Census Tract 3683, Middlesex County, Massachusetts",1450,480
1500000US250173683003,250173683003,"Block Group 3, Census Tract 3683, Middlesex County, Massachusetts",753,228
1500000US250173683004,250173683004,"Block Group 4, Census Tract 3683, Middlesex County, Massachusetts",1146,356
1500000US250173683005,250173683005,"Block Group 5, Census Tract 3683, Middlesex County, Massachusetts",550,218
1500000US250173684001,250173684001,"Block Group 1, Census Tract 3684, Middlesex County, Massachusetts",1460,399
1500000US250173684002,250173684002,"Block Group 2, Census Tract 3684, Middlesex County, Massachusetts",3926,431
1500000US250173684003,250173684003,"Block Group 3, Census Tract 3684, Middlesex County, Massachusetts",1433,266
1500000US250173684004,250173684004,"Block Group 4, Census Tract 3684, Middlesex County, Massachusetts",1104,341
1500000US250173684005,250173684005,"Block Group 5, Census Tract 3684, Middlesex County, Massachusetts",626,382
1500000US250173685001,250173685001,"Block Group 1, Census Tract 3685, Middlesex County, Massachusetts",1132,486
1500000US250173685002,250173685002,"Block Group 2, Census Tract 3685, Middlesex County, Massachusetts",936,289
1500000US250173685003,250173685003,"Block Group 3, Census Tract 3685, Middlesex County, Massachusetts",1078,221
1500000US250173686001,250173686001,"Block Group 1, Census Tract 3686, Middlesex County, Massachusetts",649,296
1500000US250173686002,250173686002,"Block Group 2, Census Tract 3686, Middlesex County, Massachusetts",509,203
1500000US250173686003,250173686003,"Block Group 3, Census Tract 3686, Middlesex County, Massachusetts",1271,327
1500000US250173686004,250173686004,"Block Group 4, Census Tract 3686, Middlesex County, Massachusetts",1847,470
1500000US250173686005,250173686005,"Block Group 5, Census Tract 3686, Middlesex County, Massachusetts",1296,368
1500000US250173687001,250173687001,"Block Group 1, Census Tract 3687, Middlesex County, Massachusetts",1184,351
1500000US250173687002,250173687002,"Block Group 2, Census Tract 3687, Middlesex County, Massachusetts",1293,347
1500000US250173688001,250173688001,"Block Group 1, Census Tract 3688, Middlesex County, Massachusetts",669,288
1500000US250173688002,250173688002,"Block Group 2, Census Tract 3688, Middlesex County, Massachusetts",782,340
1500000US250173688003,250173688003,"Block Group 3, Census Tract 3688, Middlesex County, Massachusetts",1042,258
1500000US250173688004,250173688004,"Block Group 4, Census Tract 3688, Middlesex County, Massachusetts",1293,496
1500000US250173688005,250173688005,"Block Group 5, Census Tract 3688, Middlesex County, Massachusetts",926,290
1500000US250173689011,250173689011,"Block Group 1, Census Tract 3689.01, Middlesex County, Massachusetts",2961,259
1500000US250173689012,250173689012,"Block Group 2, Census Tract 3689.01, Middlesex County, Massachusetts",1067,209
1500000US250173689013,250173689013,"Block Group 3, Census Tract 3689.01, Middlesex County, Massachusetts",2526,345
1500000US250173689014,250173689014,"Block Group 4, Census Tract 3689.01, Middlesex County, Massachusetts",637,181
1500000US250173689021,250173689021,"Block Group 1, Census Tract 3689.02, Middlesex County, Massachusetts",3144,405
1500000US250173689022,250173689022,"Block Group 2, Census Tract 3689.02, Middlesex County, Massachusetts",813,219
1500000US250173689023,250173689023,"Block Group 3, Census Tract 3689.02, Middlesex County, Massachusetts",607,203
1500000US250173690001,250173690001,"Block Group 1, Census Tract 3690, Middlesex County, Massachusetts",1677,144
1500000US250173691001,250173691001,"Block Group 1, Census Tract 3691, Middlesex County, Massachusetts",650,128
1500000US250173691002,250173691002,"Block Group 2, Census Tract 3691, Middlesex County, Massachusetts",881,272
1500000US250173691003,250173691003,"Block Group 3, Census Tract 3691, Middlesex County, Massachusetts",705,145
1500000US250173691004,250173691004,"Block Group 4, Census Tract 3691, Middlesex County, Massachusetts",1887,354
1500000US250173691005,250173691005,"Block Group 5, Census Tract 3691, Middlesex County, Massachusetts",952,218
1500000US250173701011,250173701011,"Block Group 1, Census Tract 3701.01, Middlesex County, Massachusetts",1320,483
1500000US250173701012,250173701012,"Block Group 2, Census Tract 3701.01, Middlesex County, Massachusetts",2057,491
1500000US250173701013,250173701013,"Block Group 3, Census Tract 3701.01, Middlesex County, Massachusetts",1727,395
1500000US250173701014,250173701014,"Block Group 4, Census Tract 3701.01, Middlesex County, Massachusetts",2478,647
1500000US250173701021,250173701021,"Block Group 1, Census Tract 3701.02, Middlesex County, Massachusetts",1368,392
1500000US250173701022,250173701022,"Block Group 2, Census Tract 3701.02, Middlesex County, Massachusetts",1718,442
1500000US250173701023,250173701023,"Block Group 3, Census Tract 3701.02, Middlesex County, Massachusetts",1239,363
1500000US250173701024,250173701024,"Block Group 4, Census Tract 3701.02, Middlesex County, Massachusetts",2200,443
1500000US250173701025,250173701025,"Block Group 5, Census Tract 3701.02, Middlesex County, Massachusetts",1413,394
1500000US250173702011,250173702011,"Block Group 1, Census Tract 3702.01, Middlesex County, Massachusetts",964,169
1500000US250173702012,250173702012,"Block Group 2, Census Tract 3702.01, Middlesex County, Massachusetts",1420,269
1500000US250173702013,250173702013,"Block Group 3, Census Tract 3702.01, Middlesex County, Massachusetts",1378,210
1500000US250173702021,250173702021,"Block Group 1, Census Tract 3702.02, Middlesex County, Massachusetts",1040,318
1500000US250173702022,250173702022,"Block Group 2, Census Tract 3702.02, Middlesex County, Massachusetts",828,192
1500000US250173702023,250173702023,"Block Group 3, Census Tract 3702.02, Middlesex County, Massachusetts",983,241
1500000US250173702024,250173702024,"Block Group 4, Census Tract 3702.02, Middlesex County, Massachusetts",1623,378
1500000US250173703001,250173703001,"Block Group 1, Census Tract 3703, Middlesex County, Massachusetts",88,81
1500000US250173703002,250173703002,"Block Group 2, Census Tract 3703, Middlesex County, Massachusetts",1383,370
1500000US250173703003,250173703003,"Block Group 3, Census Tract 3703, Middlesex County, Massachusetts",737,251
1500000US250173703004,250173703004,"Block Group 4, Census Tract 3703, Middlesex County, Massachusetts",839,257
1500000US250173703005,250173703005,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",711,263
1500000US250173703006,250173703006,"Block Group 6, Census Tract 3703, Middlesex County, Massachusetts",1007,533
1500000US250173703007,250173703007,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",757,205
1500000US250173704001,250173704001,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",1074,341
1500000US250173704002,250173704002,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",1247,267
1500000US250173704003,250173704003,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",671,326
1500000US250173704004,250173704004,"Block Group 4, Census Tract 3704, Middlesex County, Massachusetts",1159,371
1500000US250173704005,250173704005,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",439,207
1500000US250173704006,250173704006,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",685,234
1500000US250173731001,250173731001,"Block Group 1, Census Tract 3731, Middlesex County, Massachusetts",856,321
1500000US250173731002,250173731002,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",969,317
1500000US250173731003,250173731003,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",734,230
1500000US250173731004,250173731004,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",1036,284
1500000US250173731005,250173731005,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",1273,312
1500000US250173732001,250173732001,"Block Group 1, Census Tract 3732, Middlesex County, Massachusetts",1045,223
1500000US250173732002,250173732002,"Block Group 2, Census Tract 3732, Middlesex County, Massachusetts",1020,204
1500000US250173732003,250173732003,"Block Group 3, Census Tract 3732, Middlesex County, Massachusetts",838,192
1500000US250173732004,250173732004,"Block Group 4, Census Tract 3732, Middlesex County, Massachusetts",1704,324
1500000US250173733001,250173733001,"Block Group 1, Census Tract 3733, Middlesex County, Massachusetts",666,254
1500000US250173733002,250173733002,"Block Group 2, Census Tract 3733, Middlesex County, Massachusetts",1367,220
1500000US250173733003,250173733003,"Block Group 3, Census Tract 3733, Middlesex County, Massachusetts",1172,293
1500000US250173734001,250173734001,"Block Group 1, Census Tract 3734, Middlesex County, Massachusetts",1996,226
1500000US250173734002,250173734002,"Block Group 2, Census Tract 3734, Middlesex County, Massachusetts",1349,234
1500000US250173735001,250173735001,"Block Group 1, Census Tract 3735, Middlesex County, Massachusetts",698,151
1500000US250173735002,250173735002,"Block Group 2, Census Tract 3735, Middlesex County, Massachusetts",1523,235
1500000US250173735003,250173735003,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",1020,255
1500000US250173735004,250173735004,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",2891,308
1500000US250173736001,250173736001,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",2977,290
1500000US250173736002,250173736002,"Block Group 2, Census Tract 3736, Middlesex County, Massachusetts",2081,258
1500000US250173736003,250173736003,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",1329,166
1500000US250173737001,250173737001,"Block Group 1, Census Tract 3737, Middlesex County, Massachusetts",797,144
1500000US250173737002,250173737002,"Block Group 2, Census Tract 3737, Middlesex County, Massachusetts",1055,186
1500000US250173737003,250173737003,"Block Group 3, Census Tract 3737, Middlesex County, Massachusetts",1067,185
1500000US250173737004,250173737004,"Block Group 4, Census Tract 3737, Middlesex County, Massachusetts",661,142
1500000US250173738001,250173738001,"Block Group 1, Census Tract 3738, Middlesex County, Massachusetts",2227,343
1500000US250173738002,250173738002,"Block Group 2, Census Tract 3738, Middlesex County, Massachusetts",1391,306
1500000US250173738003,250173738003,"Block Group 3, Census Tract 3738, Middlesex County, Massachusetts",1675,336
1500000US250173738004,250173738004,"Block Group 4, Census Tract 3738, Middlesex County, Massachusetts",859,272
1500000US250173739001,250173739001,"Block Group 1, Census Tract 3739, Middlesex County, Massachusetts",1879,447
1500000US250173739002,250173739002,"Block Group 2, Census Tract 3739, Middlesex County, Massachusetts",2042,404
1500000US250173739003,250173739003,"Block Group 3, Census Tract 3739, Middlesex County, Massachusetts",1359,405
1500000US250173739004,250173739004,"Block Group 4, Census Tract 3739, Middlesex County, Massachusetts",901,318
1500000US250173740001,250173740001,"Block Group 1, Census Tract 3740, Middlesex County, Massachusetts",1495,250
1500000US250173740002,250173740002,"Block Group 2, Census Tract 3740, Middlesex County, Massachusetts",2464,344
1500000US250173740003,250173740003,"Block Group 3, Census Tract 3740, Middlesex County, Massachusetts",1414,191
1500000US250173741001,250173741001,"Block Group 1, Census Tract 3741, Middlesex County, Massachusetts",2105,298
1500000US250173741002,250173741002,"Block Group 2, Census Tract 3741, Middlesex County, Massachusetts",1709,262
1500000US250173741003,250173741003,"Block Group 3, Census Tract 3741, Middlesex County, Massachusetts",1120,288
1500000US250173742001,250173742001,"Block Group 1, Census Tract 3742, Middlesex County, Massachusetts",1114,244
1500000US250173742002,250173742002,"Block Group 2, Census Tract 3742, Middlesex County, Massachusetts",1831,262
1500000US250173742003,250173742003,"Block Group 3, Census Tract 3742, Middlesex County, Massachusetts",1453,215
1500000US250173743001,250173743001,"Block Group 1, Census Tract 3743, Middlesex County, Massachusetts",1394,155
1500000US250173743002,250173743002,"Block Group 2, Census Tract 3743, Middlesex County, Massachusetts",1228,165
1500000US250173743003,250173743003,"Block Group 3, Census Tract 3743, Middlesex County, Massachusetts",934,152
1500000US250173744001,250173744001,"Block Group 1, Census Tract 3744, Middlesex County, Massachusetts",1692,390
1500000US250173744002,250173744002,"Block Group 2, Census Tract 3744, Middlesex County, Massachusetts",879,204
1500000US250173744003,250173744003,"Block Group 3, Census Tract 3744, Middlesex County, Massachusetts",837,218
1500000US250173744004,250173744004,"Block Group 4, Census Tract 3744, Middlesex County, Massachusetts",1958,339
1500000US250173744005,250173744005,"Block Group 5, Census Tract 3744, Middlesex County, Massachusetts",993,211
1500000US250173745001,250173745001,"Block Group 1, Census Tract 3745, Middlesex County, Massachusetts",789,178
1500000US250173745002,250173745002,"Block Group 2, Census Tract 3745, Middlesex County, Massachusetts",1324,206
1500000US250173745003,250173745003,"Block Group 3, Census Tract 3745, Middlesex County, Massachusetts",803,173
1500000US250173745004,250173745004,"Block Group 4, Census Tract 3745, Middlesex County, Massachusetts",832,210
1500000US250173745005,250173745005,"Block Group 5, Census Tract 3745, Middlesex County, Massachusetts",836,161
1500000US250173746001,250173746001,"Block Group 1, Census Tract 3746, Middlesex County, Massachusetts",1787,278
1500000US250173746002,250173746002,"Block Group 2, Census Tract 3746, Middlesex County, Massachusetts",1034,203
1500000US250173746003,250173746003,"Block Group 3, Census Tract 3746, Middlesex County, Massachusetts",1453,277
1500000US250173746004,250173746004,"Block Group 4, Census Tract 3746, Middlesex County, Massachusetts",917,192
1500000US250173747001,250173747001,"Block Group 1, Census Tract 3747, Middlesex County, Massachusetts",2735,324
1500000US250173747002,250173747002,"Block Group 2, Census Tract 3747, Middlesex County, Massachusetts",1916,260
1500000US250173748001,250173748001,"Block Group 1, Census Tract 3748, Middlesex County, Massachusetts",1497,273
1500000US250173748002,250173748002,"Block Group 2, Census Tract 3748, Middlesex County, Massachusetts",2356,312
1500000US250173748003,250173748003,"Block Group 3, Census Tract 3748, Middlesex County, Massachusetts",1123,210
1500000US250173821001,250173821001,"Block Group 1, Census Tract 3821, Middlesex County, Massachusetts",1569,245
1500000US250173821002,250173821002,"Block Group 2, Census Tract 3821, Middlesex County, Massachusetts",936,232
1500000US250173821003,250173821003,"Block Group 3, Census Tract 3821, Middlesex County, Massachusetts",948,242
1500000US250173821004,250173821004,"Block Group 4, Census Tract 3821, Middlesex County, Massachusetts",895,222
1500000US250173821005,250173821005,"Block Group 5, Census Tract 3821, Middlesex County, Massachusetts",915,190
1500000US250173822001,250173822001,"Block Group 1, Census Tract 3822, Middlesex County, Massachusetts",1124,226
1500000US250173822002,250173822002,"Block Group 2, Census Tract 3822, Middlesex County, Massachusetts",1615,288
1500000US250173822003,250173822003,"Block Group 3, Census Tract 3822, Middlesex County, Massachusetts",871,196
1500000US250173822004,250173822004,"Block Group 4, Census Tract 3822, Middlesex County, Massachusetts",1719,279
1500000US250173823001,250173823001,"Block Group 1, Census Tract 3823, Middlesex County, Massachusetts",681,142
1500000US250173823002,250173823002,"Block Group 2, Census Tract 3823, Middlesex County, Massachusetts",2385,292
1500000US250173823003,250173823003,"Block Group 3, Census Tract 3823, Middlesex County, Massachusetts",1101,317
1500000US250173823004,250173823004,"Block Group 4, Census Tract 3823, Middlesex County, Massachusetts",1878,338
1500000US250173824001,250173824001,"Block Group 1, Census Tract 3824, Middlesex County, Massachusetts",1434,196
1500000US250173824002,250173824002,"Block Group 2, Census Tract 3824, Middlesex County, Massachusetts",2125,265
1500000US250173824003,250173824003,"Block Group 3, Census Tract 3824, Middlesex County, Massachusetts",1354,216
1500000US250173825001,250173825001,"Block Group 1, Census Tract 3825, Middlesex County, Massachusetts",2315,304
1500000US250173825002,250173825002,"Block Group 2, Census Tract 3825, Middlesex County, Massachusetts",975,249
1500000US250173825003,250173825003,"Block Group 3, Census Tract 3825, Middlesex County, Massachusetts",1817,382
1500000US250173826011,250173826011,"Block Group 1, Census Tract 3826.01, Middlesex County, Massachusetts",1917,306
1500000US250173826012,250173826012,"Block Group 2, Census Tract 3826.01, Middlesex County, Massachusetts",1186,257
1500000US250173826013,250173826013,"Block Group 3, Census Tract 3826.01, Middlesex County, Massachusetts",1622,296
1500000US250173826021,250173826021,"Block Group 1, Census Tract 3826.02, Middlesex County, Massachusetts",539,147
1500000US250173826022,250173826022,"Block Group 2, Census Tract 3826.02, Middlesex County, Massachusetts",1241,232
1500000US250173826023,250173826023,"Block Group 3, Census Tract 3826.02, Middlesex County, Massachusetts",1310,224
1500000US250173826024,250173826024,"Block Group 4, Census Tract 3826.02, Middlesex County, Massachusetts",1485,193
1500000US250173831011,250173831011,"Block Group 1, Census Tract 3831.01, Middlesex County, Massachusetts",1993,402
1500000US250173831012,250173831012,"Block Group 2, Census Tract 3831.01, Middlesex County, Massachusetts",1769,323
1500000US250173831021,250173831021,"Block Group 1, Census Tract 3831.02, Middlesex County, Massachusetts",2306,503
1500000US250173831022,250173831022,"Block Group 2, Census Tract 3831.02, Middlesex County, Massachusetts",3374,533
1500000US250173832001,250173832001,"Block Group 1, Census Tract 3832, Middlesex County, Massachusetts",2324,630
1500000US250173832002,250173832002,"Block Group 2, Census Tract 3832, Middlesex County, Massachusetts",1122,240
1500000US250173832003,250173832003,"Block Group 3, Census Tract 3832, Middlesex County, Massachusetts",1210,528
1500000US250173832004,250173832004,"Block Group 4, Census Tract 3832, Middlesex County, Massachusetts",1684,450
1500000US250173833001,250173833001,"Block Group 1, Census Tract 3833, Middlesex County, Massachusetts",1249,316
1500000US250173833002,250173833002,"Block Group 2, Census Tract 3833, Middlesex County, Massachusetts",1796,252
1500000US250173834001,250173834001,"Block Group 1, Census Tract 3834, Middlesex County, Massachusetts",1778,488
1500000US250173834002,250173834002,"Block Group 2, Census Tract 3834, Middlesex County, Massachusetts",1645,647
1500000US250173834003,250173834003,"Block Group 3, Census Tract 3834, Middlesex County, Massachusetts",1596,608
1500000US250173834004,250173834004,"Block Group 4, Census Tract 3834, Middlesex County, Massachusetts",1321,503
1500000US250173835011,250173835011,"Block Group 1, Census Tract 3835.01, Middlesex County, Massachusetts",2015,384
1500000US250173835012,250173835012,"Block Group 2, Census Tract 3835.01, Middlesex County, Massachusetts",1649,365
1500000US250173835013,250173835013,"Block Group 3, Census Tract 3835.01, Middlesex County, Massachusetts",1202,348
1500000US250173835021,250173835021,"Block Group 1, Census Tract 3835.02, Middlesex County, Massachusetts",2217,276
1500000US250173835022,250173835022,"Block Group 2, Census Tract 3835.02, Middlesex County, Massachusetts",1474,244
1500000US250173836001,250173836001,"Block Group 1, Census Tract 3836, Middlesex County, Massachusetts",1173,337
1500000US250173836002,250173836002,"Block Group 2, Census Tract 3836, Middlesex County, Massachusetts",1495,540
1500000US250173836003,250173836003,"Block Group 3, Census Tract 3836, Middlesex County, Massachusetts",2093,302
1500000US250173836004,250173836004,"Block Group 4, Census Tract 3836, Middlesex County, Massachusetts",1597,319
1500000US250173837001,250173837001,"Block Group 1, Census Tract 3837, Middlesex County, Massachusetts",1199,437
1500000US250173837002,250173837002,"Block Group 2, Census Tract 3837, Middlesex County, Massachusetts",674,293
1500000US250173837003,250173837003,"Block Group 3, Census Tract 3837, Middlesex County, Massachusetts",1972,330
1500000US250173837004,250173837004,"Block Group 4, Census Tract 3837, Middlesex County, Massachusetts",1195,362
1500000US250173838001,250173838001,"Block Group 1, Census Tract 3838, Middlesex County, Massachusetts",1118,224
1500000US250173838002,250173838002,"Block Group 2, Census Tract 3838, Middlesex County, Massachusetts",988,283
1500000US250173838003,250173838003,"Block Group 3, Census Tract 3838, Middlesex County, Massachusetts",961,245
1500000US250173838004,250173838004,"Block Group 4, Census Tract 3838, Middlesex County, Massachusetts",1516,434
1500000US250173838005,250173838005,"Block Group 5, Census Tract 3838, Middlesex County, Massachusetts",1054,283
1500000US250173839011,250173839011,"Block Group 1, Census Tract 3839.01, Middlesex County, Massachusetts",1046,230
1500000US250173839012,250173839012,"Block Group 2, Census Tract 3839.01, Middlesex County, Massachusetts",851,238
1500000US250173839013,250173839013,"Block Group 3, Census Tract 3839.01, Middlesex County, Massachusetts",1560,297
1500000US250173839014,250173839014,"Block Group 4, Census Tract 3839.01, Middlesex County, Massachusetts",1336,369
1500000US250173839015,250173839015,"Block Group 5, Census Tract 3839.01, Middlesex County, Massachusetts",1459,315
1500000US250173839016,250173839016,"Block Group 6, Census Tract 3839.01, Middlesex County, Massachusetts",1773,329
1500000US250173839021,250173839021,"Block Group 1, Census Tract 3839.02, Middlesex County, Massachusetts",2648,228
1500000US250173839022,250173839022,"Block Group 2, Census Tract 3839.02, Middlesex County, Massachusetts",1251,176
1500000US250173839023,250173839023,"Block Group 3, Census Tract 3839.02, Middlesex County, Massachusetts",1376,187
1500000US250173840011,250173840011,"Block Group 1, Census Tract 3840.01, Middlesex County, Massachusetts",1512,155
1500000US250173840021,250173840021,"Block Group 1, Census Tract 3840.02, Middlesex County, Massachusetts",2473,519
1500000US250173840022,250173840022,"Block Group 2, Census Tract 3840.02, Middlesex County, Massachusetts",716,245
1500000US250173840023,250173840023,"Block Group 3, Census Tract 3840.02, Middlesex County, Massachusetts",2472,346
1500000US250173851001,250173851001,"Block Group 1, Census Tract 3851, Middlesex County, Massachusetts",1476,330
1500000US250173851002,250173851002,"Block Group 2, Census Tract 3851, Middlesex County, Massachusetts",4377,374
1500000US250173851003,250173851003,"Block Group 3, Census Tract 3851, Middlesex County, Massachusetts",1068,231
1500000US250173852011,250173852011,"Block Group 1, Census Tract 3852.01, Middlesex County, Massachusetts",1788,198
1500000US250173852012,250173852012,"Block Group 2, Census Tract 3852.01, Middlesex County, Massachusetts",875,245
1500000US250173852021,250173852021,"Block Group 1, Census Tract 3852.02, Middlesex County, Massachusetts",2577,325
1500000US250173852022,250173852022,"Block Group 2, Census Tract 3852.02, Middlesex County, Massachusetts",3199,424
